SNOMEDCT_ID	SNOMEDCT_NAME	ICD10CM_ID	ICD10CM_NAME	MESH_ID
248311001.0	Central obesity	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
249678003.0	Absence of clavicle	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
253175003.0	Familial aplasia of the vermis	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
253979005.0	Skull congenital deformities	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
254137006.0	Oculodento-osseous dysplasia	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
268158009.0	Megalocornea	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
3073006.0	Ruvalcaba syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
310798000.0	Brachydactyly of hand	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
32985001.0	Greig cephalopolysyndactyly syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
34187009.0	Severe myopia	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
35031005.0	Hanhart's syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
35520007.0	Nager syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
363070008.0	Developmental hereditary disorder	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
37281006.0	Cyclops hypognathus	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
402783001.0	Congenital/hereditary cutis laxa	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
402810002.0	Developmental malformation of branchial arch	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
40291001.0	Mietens syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
403385000.0	Lymphedema of lower extremity	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
403767009.0	Acrocephalopolysyndactyly type II	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
403768004.0	Acrocephalopolysyndactyly type III	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
403769007.0	Cardio-acral-facial syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
403770008.0	Cardio-facio-cutaneous syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
41483000.0	Multiple malformation syndrome, small stature, without skeletal dysplasia	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
419281007.0	Lentiglobus	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
42432003.0	Oto-palato-digital syndrome, type II	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
429753001.0	Congenital nonprogressive myopathy with Moebius and Robin sequences	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
444896005.0	Growth retardation	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
4465002.0	Spherophakia	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
48180002.0	Otocephalic syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
50913002.0	Grob's syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
51430000.0	Cranio-orbito-ocular dysraphia syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
52616002.0	Freeman-Sheldon syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
54036001.0	Oto-palato-digital syndrome, type I	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
56797000.0	Congenital hypertrichosis	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
57138009.0	Pseudopapilledema	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
60703000.0	Axonal neuropathy	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
65094009.0	Multiple malformation syndrome with facial defects as major feature	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
66038001.0	Miller syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
70123009.0	Congenital cubitus valgus	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
702432006.0	Fryns syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
702443003.0	Auriculo-condylar syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
703299009.0	Cutaneous capillary malformation	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
703534001.0	Char syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
703535000.0	Mowat-Wilson syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
715421009.0	Craniofrontonasal dysplasia	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
715427008.0	Acromelic frontonasal dysplasia	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
715441004.0	McDonough syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
715484003.0	Ophthalmomandibulomelic dysplasia	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
715867000.0	Pseudoaminopterin syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
715985008.0	Binder syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
715986009.0	Rozin Hertz Goodman syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
715987000.0	Sonoda syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
715991005.0	Crane Heise syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
716022002.0	Gollop syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
716089008.0	Harrod syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
716108004.0	Fryns macrocephaly	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
716199000.0	Mehes syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
716233007.0	Steinfeld syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
716337006.0	Seaver Cassidy syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
716868003.0	Multicentric osteolysis nodulosis arthropathy spectrum	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
716997004.0	Joubert syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
717338006.0	Koolen De Vries syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
717763008.0	Chudley Lowry Hoar syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
717772000.0	CODAS syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
717822006.0	Goldberg Shprintzen megacolon syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
717913006.0	Blepharonasofacial malformation syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
717940006.0	BNAR syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
718576001.0	Aase Smith type 1 syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
718681002.0	Oro-facial digital syndrome type 11	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
719020006.0	Pallister W syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
719138006.0	X-linked intellectual disability with cubitus valgus and dysmorphism syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
719140001.0	Prieto Badia Mulas syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
719155005.0	X-linked intellectual disability and epilepsy with progressive joint contracture and facial dysmorphism syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
719157002.0	X-linked intellectual disability and hypotonia with facial dysmorphism and aggressive behavior syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
719212004.0	Smith Fineman Myers syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
719299009.0	Pelviscapular dysplasia	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
719395001.0	Hadziselimovic syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
719400000.0	Lethal faciocardiomelic dysplasia	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
719823007.0	Ventricular extrasystoles with syncope, perodactyly and Robin sequence syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
719834005.0	Wilson Turner syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
719845008.0	Van den Ende-Gupta syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
719947004.0	Temtamy syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
720410001.0	Acro-oto-ocular syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
720414005.0	Acrorenal mandibular syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
720456009.0	Acromegaloid facial appearance syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
720502000.0	Arachnodactyly and intellectual disability with facial dysmorphism syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
720514008.0	Illum syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
720574003.0	Brachytelephalangy, facial dysmorphism, Kallmann syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
720635002.0	Cerebro-facio-thoracic dysplasia	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
720746006.0	Contracture with ectodermal dysplasia and orofacial cleft syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
720755009.0	Craniofacial dyssynostosis syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
720814001.0	Craniosynostosis with facial dysmorphism and brachydactyly syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
720855003.0	Cerebrooculonasal syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
720954000.0	Filippi syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
720955004.0	Fine Lubinsky syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
720958002.0	Frank-Ter Haar syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
721008000.0	Hall Riggs syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
721087008.0	Deafness and intellectual disability Martin Probst type syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
721224008.0	Holmes Gang syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
721837000.0	Hypertrichosis and acromegaloid facial appearance syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
721873007.0	Joubert syndrome with orofaciodigital defect	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
721875000.0	Juberg Marsidi syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
721902002.0	Schilbach Rott syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
721978002.0	Lymphedema, atrial septal defect, facial changes syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
722006004.0	Isotretinoin-like syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
722031003.0	Kapur Toriello syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
722056009.0	Oculocerebrofacial syndrome Kaufman type	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
722065002.0	Okamoto syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
722075004.0	Oro-facial digital syndrome type 10	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
722105002.0	Oro-facial digital syndrome type 5	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
722106001.0	Oro-facial digital syndrome type 8	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
722111004.0	Osteopenia, myopia, hearing loss, intellectual disability, facial dysmorphism syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
722231005.0	Perlman syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
722286006.0	Auriculoocular anomaly and cleft lip syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
722287002.0	Autism and facial port-wine stain syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
722454003.0	Intellectual disability, craniofacial dysmorphism, hypogonadism, diabetes mellitus syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
722477003.0	Toriello Carey syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
722944006.0	Congenital hypogonadotropic hypogonadism	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
723461007.0	Pierre Robin sequence faciodigital anomaly syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
723501008.0	Renier Gabreels Jasper syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
723504000.0	Ramos Arroyo syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
723998001.0	Short stature, Pierre Robin sequence, cleft mandible, hand anomalies, clubfoot syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
724097003.0	Moyamoya angiopathy, short stature, facial dysmorphism, hypergonadotropic hypogonadism syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
724174003.0	Moebius syndrome, axonal neuropathy, hypogonadotropic hypogonadism syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
725098001.0	Craniomicromelic syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
725911008.0	TARP syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
726672000.0	Short stature, unique facies, enamel hypoplasia, progressive joint stiffness, high-pitched voice syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
732261005.0	Cyprus facial neuromusculoskeletal syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
733034007.0	Charlie M syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
733091002.0	Isolated hereditary congenital facial paralysis	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
733417008.0	Facial dysmorphism, macrocephaly, myopia, Dandy-Walker malformation syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
733425005.0	Acrocephalopolysyndactyly type IV	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
733606001.0	Summitt syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
734001.0	Opocephalus	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
734173003.0	SCARF syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
74788000.0	Tongue absent	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
77701002.0	Multiple malformation syndrome, moderate short stature, facial	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
79665007.0	Wildervanck's syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
86610004.0	Frontonasal dysplasia sequence	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
92822004.0	Cleft mandible	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
93396008.0	Congenital stenosis of carotid artery	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D006053
1055001.0	Stenosis of precerebral artery	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
105987004.0	Malformation defect spectrum	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
128208007.0	Peripheral axonal neuropathy	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
13851000119109.0	Congenital facial asymmetry	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
16297002.0	Congenital hydronephrosis	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
205260006.0	Acrocephalopolysyndactyly	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
205797000.0	Congenital malformation syndromes affecting facial appearance	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
205798005.0	Cyclops	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
205800003.0	Gorlin-Chaudhry-Moss syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
205802006.0	Oculo-palato-digital syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
205817005.0	Aglossia-adactyly syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
230541001.0	Congenital disorder of facial nerve	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
230541001.0	Congenital disorder of facial nerve	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
230542008.0	Congenital facial nerve palsy	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
230542008.0	Congenital facial nerve palsy	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
23359005.0	Multiple malformation syndrome with facial-limb defects as major feature	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
23880008.0	Congenital anomaly of peripheral nerve	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
239030004.0	Orofacial-digital syndrome III	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
239031000.0	Orofacial-digital syndrome IV	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
24269006.0	Distal arthrogryposis syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
24750000.0	Townes syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
248311001.0	Central obesity	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
249678003.0	Absence of clavicle	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
253175003.0	Familial aplasia of the vermis	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
253979005.0	Skull congenital deformities	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
254137006.0	Oculodento-osseous dysplasia	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
268158009.0	Megalocornea	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
3073006.0	Ruvalcaba syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
310798000.0	Brachydactyly of hand	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
32985001.0	Greig cephalopolysyndactyly syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
34187009.0	Severe myopia	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
35031005.0	Hanhart's syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
35520007.0	Nager syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
363070008.0	Developmental hereditary disorder	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
37281006.0	Cyclops hypognathus	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
402783001.0	Congenital/hereditary cutis laxa	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
402810002.0	Developmental malformation of branchial arch	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
40291001.0	Mietens syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
403385000.0	Lymphedema of lower extremity	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
403767009.0	Acrocephalopolysyndactyly type II	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
403768004.0	Acrocephalopolysyndactyly type III	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
403769007.0	Cardio-acral-facial syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
403770008.0	Cardio-facio-cutaneous syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
41483000.0	Multiple malformation syndrome, small stature, without skeletal dysplasia	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
419281007.0	Lentiglobus	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
42432003.0	Oto-palato-digital syndrome, type II	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
429753001.0	Congenital nonprogressive myopathy with Moebius and Robin sequences	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
444896005.0	Growth retardation	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
4465002.0	Spherophakia	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
48180002.0	Otocephalic syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
50913002.0	Grob's syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
51430000.0	Cranio-orbito-ocular dysraphia syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
52616002.0	Freeman-Sheldon syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
54036001.0	Oto-palato-digital syndrome, type I	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
56797000.0	Congenital hypertrichosis	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
57138009.0	Pseudopapilledema	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
60703000.0	Axonal neuropathy	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
65094009.0	Multiple malformation syndrome with facial defects as major feature	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
66038001.0	Miller syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
70123009.0	Congenital cubitus valgus	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
702432006.0	Fryns syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
702443003.0	Auriculo-condylar syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
703299009.0	Cutaneous capillary malformation	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
703534001.0	Char syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
703535000.0	Mowat-Wilson syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
715421009.0	Craniofrontonasal dysplasia	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
715427008.0	Acromelic frontonasal dysplasia	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
715441004.0	McDonough syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
715484003.0	Ophthalmomandibulomelic dysplasia	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
715867000.0	Pseudoaminopterin syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
715985008.0	Binder syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
715986009.0	Rozin Hertz Goodman syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
715987000.0	Sonoda syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
715991005.0	Crane Heise syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
716022002.0	Gollop syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
716089008.0	Harrod syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
716108004.0	Fryns macrocephaly	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
716199000.0	Mehes syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
716233007.0	Steinfeld syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
716337006.0	Seaver Cassidy syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
716868003.0	Multicentric osteolysis nodulosis arthropathy spectrum	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
716997004.0	Joubert syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
717338006.0	Koolen De Vries syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
717763008.0	Chudley Lowry Hoar syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
717772000.0	CODAS syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
717822006.0	Goldberg Shprintzen megacolon syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
717913006.0	Blepharonasofacial malformation syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
717940006.0	BNAR syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
718576001.0	Aase Smith type 1 syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
718681002.0	Oro-facial digital syndrome type 11	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
719020006.0	Pallister W syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
719138006.0	X-linked intellectual disability with cubitus valgus and dysmorphism syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
719140001.0	Prieto Badia Mulas syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
719155005.0	X-linked intellectual disability and epilepsy with progressive joint contracture and facial dysmorphism syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
719157002.0	X-linked intellectual disability and hypotonia with facial dysmorphism and aggressive behavior syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
719212004.0	Smith Fineman Myers syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
719299009.0	Pelviscapular dysplasia	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
719395001.0	Hadziselimovic syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
719400000.0	Lethal faciocardiomelic dysplasia	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
719823007.0	Ventricular extrasystoles with syncope, perodactyly and Robin sequence syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
719834005.0	Wilson Turner syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
719845008.0	Van den Ende-Gupta syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
719947004.0	Temtamy syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
720410001.0	Acro-oto-ocular syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
720414005.0	Acrorenal mandibular syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
720456009.0	Acromegaloid facial appearance syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
720502000.0	Arachnodactyly and intellectual disability with facial dysmorphism syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
720514008.0	Illum syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
720574003.0	Brachytelephalangy, facial dysmorphism, Kallmann syndrome	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
720635002.0	Cerebro-facio-thoracic dysplasia	Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	D010855
